"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"11",1302,"Gobierno Autónomo Municipal de Quillacollo",71478785.75,96710.13,13111859.93,17372.79,84704728.6,0,0,0,0,0,0,0,726120.15,2113.41,28588412.42,389.28,5272037.92,35146.91,34624220.09
"12",1303,"Gobierno Autónomo Municipal de Sipe Sipe",21659207.36,30700.52,3973357.34,5264.6,25668529.82,0,0,0,0,0,0,0,219638.65,639.15,8663679.44,184.92,1597614.02,10650.74,10492406.92
"13",1304,"Gobierno Autónomo Municipal de Tiquipaya",28085506.31,39215.28,5152146.07,6826.47,33283694.13,0,0,0,0,0,0,0,284970.42,829.35,11200923.19,209.52,2071583.21,13810.53,13572326.22
"14",1305,"Gobierno Autónomo Municipal de Vinto",27076723.33,37878.6,4967103.42,6581.21,32088286.56,0,0,0,0,0,0,0,274714.82,799.49,10828189.15,207,1997180.88,13314.53,13114405.87
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",27088187.1,37893.77,4969205.73,6584.02,32101870.62,0,0,0,0,0,0,0,274831.37,799.82,10832983.64,207.12,1998026.35,13320.18,13120168.48
"16",1312,"Gobierno Autónomo Municipal de Sacaba",89864055.09,121070.12,16484306.18,21841.28,106491272.67,0,0,0,0,0,0,0,913030.6,2657.47,35826277.22,458.76,6628036.38,44186.87,43414647.3
"17",1315,"Gobierno Autónomo Municipal de Punata",15050014.69,21943.47,2761020.36,3658.19,17836636.71,0,0,0,0,0,0,0,152447.51,443.58,5842931.59,157.44,1110155.56,7401.04,7113536.72
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",4236906.32,7576.37,777543.92,1030.16,5023056.77,0,0,0,0,0,0,0,42525.65,123.7,1647419.91,113.4,312635.99,2084.22,2004902.87
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",7064688.15,11363.15,1296256.12,1717.45,8374024.87,0,0,0,0,0,0,0,71266.17,207.33,2746568.7,125.04,521200.89,3474.68,3342842.81
"20",1320,"Gobierno Autónomo Municipal de Tarata",4292652.24,7658.3,787770.78,1043.81,5089125.13,0,0,0,0,0,0,0,43092.48,125.34,1669090.58,113.64,316748.1,2111.69,2031281.83
"21",1322,"Gobierno Autónomo Municipal de Arbieto",9087984.81,14043.99,1667393.45,2209.23,10771631.48,0,0,0,0,0,0,0,91835.64,267.16,3529150.59,133.08,670428.34,4469.49,4296284.3
"22",1324,"Gobierno Autónomo Municipal de Cliza",11408809.6,17119.04,2093107.25,2773.29,13521809.18,0,0,0,0,0,0,0,115429.9,335.86,4558082.51,142.56,841599.92,5610.68,5521201.43
"23",1326,"Gobierno Autónomo Municipal de Tolata",2885815.94,5754.24,529704.52,701.88,3421976.58,0,0,0,0,0,0,0,28797.71,83.72,1122249.25,107.88,212984.47,1419.92,1365642.95
"24",1336,"Gobierno Autónomo Municipal de Arani",4950220.79,8545.51,908392.68,1203.54,5868362.52,0,0,0,0,0,0,0,49777.68,144.77,1924687.39,116.28,365247.97,2434.98,2342409.07
"25",1341,"Gobierno Autónomo Municipal de Tiraque",11060738.21,16657.87,2029259.83,2688.75,13109344.66,0,0,0,0,0,0,0,111891.29,325.55,4169394.18,141.24,815927.95,5439.51,5103119.72
"26",1401,"Gobierno Autónomo Municipal de Oruro",138050614.63,184916.02,25323260.69,33552.64,163592343.98,0,0,0,0,0,0,0,84433693.08,10801.2,48523761,0,36289800.41,241931.98,169499987.67
"27",1406,"Gobierno Autónomo Municipal de Huanuni",12856328.98,19036.93,2358628.61,3125.16,15237119.68,0,0,0,0,0,0,0,7863698.41,1005.93,4373658,0,3380060.64,22533.73,15640956.71
"28",1501,"Gobierno Autónomo Municipal de Potosí",99678842.06,134074.4,18284651.41,24226.69,118121794.56,0,0,0,0,0,0,0,36393197.02,5320.38,21607568,0,15650031.78,104333.54,73760450.72
"29",1505,"Gobierno Autónomo Municipal de Uncía",11471858.67,17202.54,2104672.31,2788.59,13596522.11,0,0,0,0,0,0,0,4188564.11,612.24,2487160,0,1801411.89,12009.39,8489757.63
"30",1507,"Gobierno Autónomo Municipal de Llallagua",21415869.8,30378.02,3928721.69,5205.49,25380175,0,0,0,0,0,0,0,7819152.18,1143.15,4885694,0,3362635.54,22417.57,16091042.44
"31",1519,"Gobierno Autónomo Municipal de Tupiza",23349022.22,32939.46,4283323.32,5675.31,27670960.31,0,0,0,0,0,0,0,8524951.94,1246.32,4796816,0,3666143.21,24440.95,17013598.42
"32",1530,"Gobierno Autónomo Municipal de Uyuni",15459050.84,22485.5,2836050.71,3757.73,18321344.78,0,0,0,0,0,0,0,5644299.83,825.13,3351454,0,2427406.62,16182.72,11440168.3
"33",1537,"Gobierno Autónomo Municipal de Villazón",23396959.88,33002.89,4292117.26,5687.03,27727767.06,0,0,0,0,0,0,0,8542454.25,1248.96,5337606,0,3673669.52,24491.12,17579469.85
"34",1601,"Gobierno Autónomo Municipal de Tarija",107011794.85,143790.44,19629749.07,26008.93,126811343.29,0,0,0,0,0,0,0,66890107.96,2691.35,40436530.11,48,29102215.18,194014.81,136625607.41
"35",1603,"Gobierno Autónomo Municipal de Bermejo",17977359.66,25822.2,3297989.14,4369.81,21305540.81,0,0,0,0,0,0,0,11237710.3,452.16,6589714.98,40,4889455.57,32596.36,22749969.37
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",48063672.69,65685.65,8816779.96,11681.95,56957820.25,0,0,0,0,0,0,0,30043641.37,1208.77,18162202.42,48,13071375.97,87142.51,61365619.04
"37",1606,"Gobierno Autónomo Municipal de Villamontes",20771311.89,29524.05,3810489.32,5048.82,24616374.08,0,0,0,0,0,0,0,12984114.92,522.48,7849430.08,40,5649266.04,37661.78,26521035.3
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",12432182.19,18474.95,2280826.07,3022.06,14734505.27,0,0,0,0,0,0,0,7771608.49,312.6,4698380.33,40,3381454.24,22543.04,15874338.7
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",757907860.04,1006210.27,139024885.9,184204.2,898123160.41,0,0,0,0,0,0,0,60564056.32,14241.66,212323690.67,5436.07,37075251.95,247168.38,310229845.05
"40",1702,"Gobierno Autónomo Municipal de Cotoca",23716373.65,33426.21,4350707.42,5764.57,28106271.85,0,0,0,0,0,0,0,1894760.93,445.55,6646090.94,263.16,1160249.66,7735.01,9709545.25
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",7979157.68,12574.84,1463999.47,1939.8,9457671.79,0,0,0,0,0,0,0,637198.9,149.85,2229810.7,151.8,390420.37,2602.81,3260334.43
"42",1704,"Gobierno Autónomo Municipal de La Guardia",46520797.64,63641.36,8533767.61,11306.95,55129513.56,0,0,0,0,0,0,0,3717064.19,874.05,13024924.46,423.24,2275791.04,15171.94,19034248.92
"43",1705,"Gobierno Autónomo Municipal de El Torno",25869935.79,36279.65,4745740.08,6287.97,30658243.49,0,0,0,0,0,0,0,2066852.32,486,7249554.74,278.4,1265597.16,8437.3,10591205.92
"44",1706,"Gobierno Autónomo Municipal de Warnes",50231825.29,68558.49,9214488.75,12208.95,59527081.48,0,0,0,0,0,0,0,4013612.65,943.77,14076160.98,450.24,2457326.15,16382.19,20564875.98
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",27282023.57,38150.52,5004761.48,6631.13,32331566.7,0,0,0,0,0,0,0,2180172.32,512.65,7639982.09,288,1334673.27,8897.83,11164526.16
"46",1711,"Gobierno Autónomo Municipal de San Carlos",10467766.12,15872.11,1920489.36,2544.53,12406672.12,0,0,0,0,0,0,0,836063.77,196.66,2933610.25,169.8,512157.48,3414.39,4285612.35
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",26342021.71,36905.09,4832335.33,6402.65,31217664.78,0,0,0,0,0,0,0,2104576.67,494.88,7381840.36,281.76,1288690.49,8591.27,10784475.43
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",9317253.68,14347.8,1709449.21,2264.95,11043315.64,0,0,0,0,0,0,0,744126.23,174.95,2611217.89,161.76,455877.01,3039.18,3814597.02
"49",1723,"Gobierno Autónomo Municipal de Camiri",17629808.76,25361.62,3234237.13,4285.3,20893692.81,0,0,0,0,0,0,0,1408383.15,331.12,4740492.46,220.32,862508.59,5750.05,7017685.69
"50",1734,"Gobierno Autónomo Municipal de Montero",57064033.88,77610.93,10467734,13869.49,67623248.3,0,0,0,0,0,0,0,4560054.94,1072.25,15990178.71,498.36,2791542.52,18610.29,23361957.07
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",7401817.58,11809.84,1358096.75,1799.41,8773523.58,0,0,0,0,0,0,0,591543.59,139.2,1988388.38,148.08,362178.16,2414.54,2944811.95
"52",1736,"Gobierno Autónomo Municipal de Mineros",12113290.28,18052.49,2222331.41,2944.51,14356618.69,0,0,0,0,0,0,0,968037.73,227.64,3256780.38,181.32,592652.85,3951.01,4821830.93
"53",1739,"Gobierno Autónomo Municipal de San Julián",24704833.73,34735.94,4532022.99,6004.76,29277597.42,0,0,0,0,0,0,0,1974228.91,464.18,6917422.03,269.76,1208602.95,8057.37,10109045.2
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",10330204.67,15689.88,1895256.62,2511.09,12243662.26,0,0,0,0,0,0,0,825071.23,194.03,2893339.64,168.72,505428.28,3369.52,4227571.42
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",8678427.58,13501.39,1592267.59,2109.72,10286306.28,0,0,0,0,0,0,0,693077.6,162.99,2432208.1,157.2,424627.06,2830.85,3553063.8
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",14103238.68,20689.02,2587351.62,3428.11,16714707.43,0,0,0,0,0,0,0,1126574.64,264.85,3792300.66,195.48,689996.73,4600.02,5613932.38
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",7874944.99,12436.78,1444883.14,1914.38,9334179.29,0,0,0,0,0,0,0,629351.24,147.96,2117211.26,151.56,385322.5,2568.83,3134753.35
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",3160409.77,6126.05,580075.22,768.62,3747379.66,0,0,0,0,0,0,0,252607.28,59.4,885470.19,118.2,154694.84,1031.3,1293981.21
"59",1801,"Gobierno Autónomo Municipal de Trinidad",55541480.91,75593.62,10188449.18,13499.45,65819023.16,0,0,0,0,0,0,0,39812819.65,2764.59,22446954,0,17111774.62,114078.5,79488391.36
"60",1803,"Gobierno Autónomo Municipal de Riberalta",46384278.33,63460.53,8508725.91,11273.9,54967738.67,0,0,0,0,0,0,0,33248965.34,2308.8,18746226,0,14290633.8,95270.87,66383404.81
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",21785826.14,30868.27,3996583.38,5295.37,25818573.16,0,0,0,0,0,0,0,15616870.48,1084.44,8805180,0,6712369.55,44749.13,31180253.6
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",9999849.47,15252.19,1834658.55,2430.91,11852191.12,0,0,0,0,0,0,0,7168718.62,497.76,3815126,0,3081358.7,20542.38,14086243.46
"63",1808,"Gobierno Autónomo Municipal de San Borja",21290814.38,30212.42,3905782.35,5175.11,25231984.26,0,0,0,0,0,0,0,15262047.34,1059.78,8605128,0,6559866.79,43732.45,30471834.36
"64",1901,"Gobierno Autónomo Municipal de Cobija",24106130.35,33942.54,4422201.15,5859.31,28568133.35,0,0,0,0,0,0,0,66033737.58,3620.04,34143723,0,28381510.09,189210.04,128751800.75
