"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",31056644.38,47331.22,3450960.85,5036.8,34559973.25,209177.99,246.48,289290.99,340.82,0,0,499056.28,1453659.66,769.88,17694923.04,259.42,5627098.9,37532.81,24814243.71
"16",1312,"Gobierno Autónomo Municipal de Sacaba",87159004.31,129214.68,9684555.73,14135,96986909.72,587023.8,691.6,894741.31,1054.12,1590127.55,1873.5,3075511.88,4080533.76,2161.35,49658352.3,504.75,15791532.71,105329.63,69638414.5
"17",1315,"Gobierno Autónomo Municipal de Punata",19337518.42,30226.78,2148835.3,3136.37,21519716.87,130250.46,153.46,345263.2,406.76,450120.94,530.36,926725.18,904950.69,479.32,11018133.22,209.86,3503867.96,23370.78,15451011.83
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",4331265.6,8324.56,481473.77,702.79,4821766.72,29184.3,34.4,88775.04,104.54,243764.16,287.24,362149.68,202360.58,107.17,2468546.44,138.37,785086.21,5236.43,3461475.2
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",9408813.31,15735.46,1045646.28,1526.15,10471721.2,63381.22,74.68,150763.05,177.66,334293.76,393.82,549084.19,440066.75,233.04,5361416.55,167.77,1705018.99,11372.66,7518275.76
"20",1320,"Gobierno Autónomo Municipal de Tarata",6445739.05,11410.74,716415.28,1045.55,7174610.62,43425.12,51.18,123000.48,144.94,372446.28,438.78,539506.78,301366.63,159.63,3673226.92,147.27,1168179.45,7791.6,5150871.5
"21",1322,"Gobierno Autónomo Municipal de Arbieto",6980645.91,12191.45,775849.72,1132.41,7769819.49,47027.7,55.38,64752.11,76.26,239689.01,282.44,351882.9,326372.6,172.8,3978013.89,157.51,1265091.98,8437.86,5578246.64
"22",1324,"Gobierno Autónomo Municipal de Cliza",14607696.7,23323.34,1623299.58,2369.2,16256688.82,98395.37,115.92,240107.08,282.92,381202.4,449.08,720552.77,683486.17,361.99,8323390.97,189.86,2646934.94,17655.07,11672019
"23",1326,"Gobierno Autónomo Municipal de Tolata",3931010.01,7740.33,437000.88,637.89,4376389.11,26488.55,31.18,51744.81,61.02,116105.48,136.78,194567.82,183619.41,97.26,2240507.12,136.62,712569.1,4752.83,3141682.34
"24",1336,"Gobierno Autónomo Municipal de Arani",8537277.83,14463.36,948808.36,1384.79,9501934.34,57511.47,67.74,133568.98,157.4,404704.26,476.78,596486.63,399258.79,211.47,4864872.48,164.16,1547117.03,10319.28,6821943.21
"25",1341,"Gobierno Autónomo Municipal de Tiraque",15022749.14,23929.16,1669416.4,2436.55,16718531.25,101191.93,119.28,205231.21,241.8,993487.47,1170.52,1301442.21,702920.18,372.28,8559860.62,191.59,2722132.93,18156.86,12003634.46
"26",1401,"Gobierno Autónomo Municipal de Oruro",149079494.98,219589.82,16564610.6,24176.65,165887872.05,1004054.4,1182.98,2574190.22,3032.88,4360211.25,5137.16,7947808.89,233448638.76,10831.72,0,0,100336499.56,669244.64,334465214.68
"27",1406,"Gobierno Autónomo Municipal de Huanuni",14371686.41,22978.89,1597076.17,2331.01,15994072.48,96805.9,114.02,270592.99,318.78,960768.3,1131.92,1329731.91,22507384.47,1044.31,0,0,9673939.56,64525.31,32246893.65
"28",1501,"Gobierno Autónomo Municipal de Potosí",107317529.1,158636.7,11924392.31,17404.04,119417962.15,722790.26,851.62,1812164.25,2135.08,3383754.41,3986.66,5925682.28,92882190.68,4959.51,0,0,39921034.42,266273.54,133074458.15
"29",1505,"Gobierno Autónomo Municipal de Uncía",14090545.63,22568.53,1565838.45,2285.37,15681237.98,94912.44,111.84,206166.07,242.88,1275716.37,1503.06,1578652.66,12196195.35,651.2,0,0,5242186.59,34965.26,17473998.4
"30",1507,"Gobierno Autónomo Municipal de Llallagua",27050390.16,41483.91,3005821.4,4387.18,30102082.65,183910.21,216.64,528178.66,622.3,1157193.54,1363.4,1871484.75,23412661.7,1250.12,0,0,10063027.71,67120.57,33544060.1
"31",1519,"Gobierno Autónomo Municipal de Tupiza",28361393.54,43397.4,3151488.11,4599.71,31560878.76,191025.69,225.02,487612.1,574.48,1074714.88,1266.2,1755418.37,24547307.67,1310.71,0,0,10550698.67,70373.09,35169690.14
"32",1530,"Gobierno Autónomo Municipal de Uyuni",13836779.8,22198.22,1537641.93,2244.15,15398864.1,93203.33,109.82,282218.34,332.54,628123.51,740.04,1004727.58,11976565.83,639.48,0,0,5147789.81,34335.79,17159330.91
"33",1537,"Gobierno Autónomo Municipal de Villazón",26829176.85,41161.06,2981242.09,4351.24,29855931.24,180706.31,212.9,452370.36,533,1062164.97,1251.44,1697238.98,23221206.22,1239.92,0,0,9980740.3,66571.5,33269757.94
"34",1601,"Gobierno Autónomo Municipal de Tarija",113532218.11,167707.34,12614912.82,18412,126333250.27,764645.77,900.9,1535067.62,1808.64,360600.42,424.86,2663448.21,235779908.47,2651.64,0,0,101338479.41,675928.33,337796967.85
"35",1603,"Gobierno Autónomo Municipal de Bermejo",24642198.51,37969.18,2738244.35,3996.53,27422408.57,165977.14,195.54,277096.64,326.44,983614.35,1158.9,1428369.01,51178862.77,575.52,0,0,21996942.26,146719.88,73323100.43
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",61788278.64,92185.17,6865586.52,10020.53,68756070.86,416153.59,490.32,754506.11,888.92,3137574.73,3696.66,4313310.33,128321440.64,1443.14,0,0,55152825.63,367869.74,183843579.15
"37",1606,"Gobierno Autónomo Municipal de Villamontes",17580388.81,27662.04,1953599.08,2851.31,19564501.24,118416.27,139.54,234050.52,275.74,1120579.44,1320.26,1474781.77,36513353.17,410.68,0,0,15693705.56,104677.29,52312146.7
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",15812162.59,25081.3,1757128.98,2564.56,17596937.43,106507.35,125.52,225595.81,265.78,1985348.8,2339.12,2320182.38,32841214.03,369.36,0,0,14115419.93,94149.92,47051153.24
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",837336993.34,1224127.77,93037666.1,135791.86,931734579.07,5639424.88,6644.32,10051735.42,11842.86,0,0,15709647.48,95336120.85,18304.14,395003060.86,3441.05,108816734.06,725807.8,599903468.76
"40",1702,"Gobierno Autónomo Municipal de Cotoca",26946812.2,41332.7,2994312.56,4370.4,29986827.86,181498.58,213.86,372131.45,438.42,673543.18,793.6,1228619.09,3067697.5,588.94,12712481.36,234.36,3502143.89,23359.24,19306505.29
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",8199169.1,13969.88,911240.82,1330.01,9125709.81,55234.34,65.1,107107.16,126.22,564154.6,664.64,727352.06,933174.85,179.2,3868550.52,152.3,1065786.26,7108.76,5874951.89
"42",1704,"Gobierno Autónomo Municipal de La Guardia",29260303.8,44709.38,3251367.28,4745.5,32561125.96,197079.79,232.2,403389.67,475.22,652148.29,768.32,1254093.49,3331104.23,639.58,13803839.75,243.48,3802794.83,25364.81,20963986.68
"43",1705,"Gobierno Autónomo Municipal de El Torno",28083212.89,42991.32,3120579.01,4554.53,31251337.75,189152.08,222.86,441517.41,520.18,1373863.33,1618.64,2006894.5,3197084.36,613.84,13248562.69,238.83,3649825.39,24344.3,20120669.41
"44",1706,"Gobierno Autónomo Municipal de Warnes",33526243.54,50935.64,3725360.28,5437.27,37307976.73,225810.57,266.02,452370.36,533,1066327.94,1256.36,1746564.25,3816810.46,732.76,15816238.97,260.33,4357176.84,29062.31,24020281.67
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",30636413.56,46717.88,3404268.46,4968.63,34092368.53,206347.72,243.12,490254.22,577.6,1937419.3,2282.66,2637124.62,3487783.69,669.63,14453000.72,248.87,3981627.83,26557.64,21949888.38
"46",1711,"Gobierno Autónomo Municipal de San Carlos",12206903.46,19819.41,1356544.77,1979.91,13585247.55,82226.2,96.86,261447.2,307.98,523947.19,617.28,868642.71,1389466.64,266.76,5759136.83,168.2,1586612.93,10582.68,8746234.04
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",23331195.13,36055.7,2592577.52,3783.92,25963612.27,157147.64,185.1,342864.95,404,1328848.89,1565.66,1831016.24,2656034.92,509.93,11006863.03,212.13,3032275.26,20225.35,16716120.62
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12137357.36,19717.8,1348817.79,1968.64,13507861.59,81757.8,96.38,248439.9,292.74,288945.8,340.46,619873.08,1381548.41,265.28,5726329.75,167.93,1577575.25,10522.35,8696408.97
"49",1723,"Gobierno Autónomo Municipal de Camiri",22856955.26,35363.45,2539883.94,3707.1,25435909.75,153953.58,181.38,343596.59,404.84,169126.41,199.24,667462.04,2602039.45,499.55,10783146.73,218.21,2970645.07,19814.26,16376363.27
"50",1734,"Gobierno Autónomo Municipal de Montero",59437794.88,88754.59,6604421.45,9639.43,66140610.35,400323.23,471.62,883563.17,1041.04,253216.06,298.38,1538913.5,6767016.74,1299.23,28039654.46,362.61,7724523.08,51522.5,42584378.62
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",12273489.28,19916.51,1363943.21,1990.78,13659339.78,82674.64,97.46,157551.25,185.58,630778.62,743.16,872030.71,1397047.89,268.23,5790547.83,168.39,1595266.12,10640.4,8793938.86
"52",1736,"Gobierno Autónomo Municipal de Mineros",14551468.04,23241.23,1617052.03,2360.07,16194121.37,98016.64,115.46,288112.25,339.5,401163.3,472.68,788219.83,1656411.33,318.04,6865145.68,185.49,1891302.01,12614.92,10425977.47
"53",1739,"Gobierno Autónomo Municipal de San Julián",28132041.71,43062.59,3126004.9,4562.57,31305671.77,189480.96,223.22,397576.99,468.38,2059646.16,2426.64,2649822.35,3202643.95,614.83,13271597.43,239.07,3656171.17,24386.81,20155653.26
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",11250285.14,18423.13,1250254.25,1824.75,12520787.27,75783.41,89.3,220596.11,259.9,25896.56,30.56,322655.84,1280557.16,245.87,5307865.14,164.36,1462295.3,9753.47,8060881.3
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",9544205.13,15933.01,1060689.35,1548.16,10622375.65,64293.05,75.76,110277.71,129.94,19088.74,22.52,193887.72,1086316.35,208.62,4503045.03,157.65,1240580.85,8274.52,6838583.02
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",12563507.82,20339.76,1396167.84,2037.79,13982053.21,84627.88,99.74,192549.11,226.82,1005694.43,1184.9,1284382.88,1430068.5,274.55,5927360.26,169.57,1632956.25,10891.78,9001720.91
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",8534318.43,14459.01,948479.89,1384.29,9498641.62,57491.59,67.74,53208.09,62.7,604091.91,711.74,715633.77,971333.87,186.51,4026644.64,153.66,1109340.56,7399.43,6115058.67
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4639040.64,8773.81,515670.95,752.64,5164238.04,31257.11,36.8,11422.04,13.44,100991.81,119.04,143840.24,527838.02,101.33,2189132.04,122.34,603128.4,4022.73,3324344.86
"59",1801,"Gobierno Autónomo Municipal de Trinidad",59158133.57,88346.35,6573348.41,9593.99,65829422.32,398439.72,469.46,835110.9,983.88,3037446.23,3578.7,4276028.89,100139190.3,2556.92,0,0,43040093.11,287077.54,143468917.87
"60",1803,"Gobierno Autónomo Municipal de Riberalta",56209116.1,84042.17,6245679.81,9115.85,62547953.93,378578.28,446.08,886245.96,1044.16,5188361.71,6112.88,6460789.07,95147415.8,2429.5,0,0,40894628.24,272767.47,136317241.01
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",29920245.15,45672.59,3324693.83,4852.54,33295464.11,201524.4,237.48,457654.61,539.22,1368093.53,1611.92,2029661.16,50648488.28,1293.28,0,0,21768987.28,145199.29,72563968.13
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",10110185.61,16759.03,1123576.44,1639.85,11252160.93,68104.95,80.2,153201.85,180.54,920433.77,1084.44,1143085.75,17116186.42,437.01,0,0,7356802.49,49069.89,24522495.81
"63",1808,"Gobierno Autónomo Municipal de San Borja",25421254.6,39106.16,2824805.87,4122.97,28289289.6,171224.05,201.76,338596.89,398.96,3033383.8,3573.9,3547379.36,43033089.14,1098.81,0,0,18495888.38,123367.64,61653443.97
"64",1901,"Gobierno Autónomo Municipal de Cobija",16514274.15,26106.06,1835141.31,2678.43,18378199.95,111236.08,131.04,211816.19,249.58,1827971.22,2153.68,2153557.79,192954718.56,3906.84,0,0,82932211.16,553158.35,276443994.91
