"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"22",1324,"Gobierno Autónomo Municipal de Cliza",5993378.97,21811.8,666124.68,2229.72,6683545.17,62549.87,66.97,152635.91,163.48,242330.09,259.63,458005.95,470729.55,42.49,2176740.49,52.34,0,0,2647564.87
"23",1326,"Gobierno Autónomo Municipal de Tolata",1612239.43,7082.67,179324.34,600.38,1799246.82,16838.78,18.06,32894.13,35.28,73808.17,79.05,123673.47,126661.59,11.44,585936.53,14.1,0,0,712623.66
"24",1336,"Gobierno Autónomo Municipal de Arani",3502368.89,13472.97,389345.71,1303.29,3906490.86,36560,39.22,84909.7,91.01,257270.2,275.65,379145.78,275103.64,24.85,1272272.88,30.61,0,0,1547431.98
"25",1341,"Gobierno Autónomo Municipal de Tiraque",10629298.63,37330.62,1181226.94,3954.21,11851810.4,110918.55,118.87,224961.6,240.98,1088901.83,1166.71,1426308.54,834801.17,75.47,3860047.33,92.97,0,0,4695016.94
"26",1401,"Gobierno Autónomo Municipal de Oruro",61174184.25,206530.81,6797325.23,22754.06,68200794.35,638276.63,683.82,1636410.84,1753.3,2771783.04,2969.77,5051877.4,65982304.1,1782.7,0,0,0,0,65984086.8
"27",1406,"Gobierno Autónomo Municipal de Huanuni",5896531.63,21487.57,655363.82,2193.82,6575576.84,61539.42,65.9,172015.78,184.29,610759.71,654.39,845219.49,6361555.1,171.81,0,0,0,0,6361726.91
"28",1501,"Gobierno Autónomo Municipal de Potosí",44037067.46,149163.86,4893201.24,16380.21,49095812.77,459477.22,492.35,1151991.45,1234.28,2151050.22,2304.73,3766550.25,26252376.09,844,0,0,0,0,26253220.09
"29",1505,"Gobierno Autónomo Municipal de Uncía",7642818.87,27333.42,849395.92,2843.37,8522391.58,79759.25,85.5,175840.05,188.36,1066969.15,1143.16,1323985.47,4556962.28,146.63,0,0,0,0,4557108.91
"30",1507,"Gobierno Autónomo Municipal de Llallagua",11203703.64,39253.54,1245049.65,4167.82,12492174.65,116911.57,125.21,335762.79,359.73,735627.06,788.21,1189574.57,6679681.79,214.87,0,0,0,0,6679896.66
"31",1519,"Gobierno Autónomo Municipal de Tupiza",11637239.33,40704.93,1293220.26,4329.1,12975493.62,121434.86,130.11,309974.64,332.1,683195.43,732.01,1115799.15,6938122.7,223.15,0,0,0,0,6938345.85
"32",1530,"Gobierno Autónomo Municipal de Uyuni",5677031.45,20752.71,630974.78,2112.3,6330871.24,59249.27,63.5,179405.96,192.18,399297.66,427.78,638636.35,3385110.14,108.88,0,0,0,0,3385219.02
"33",1537,"Gobierno Autónomo Municipal de Villazón",11008490.88,38599.88,1223359.38,4095.18,12274545.32,114874.82,123.06,287571.51,308.07,675217.5,723.4,1078818.36,6563311,211.14,0,0,0,0,6563522.14
"34",1601,"Gobierno Autónomo Municipal de Tarija",46587279.03,157700.85,5176557.89,17328.8,51938866.57,486084.74,520.81,975841.33,1045.57,229233.44,245.63,1692971.52,64986691.13,542.65,0,0,0,0,64987233.78
"35",1603,"Gobierno Autónomo Municipal de Bermejo",10111059.3,35595.88,1123644.77,3761.42,11274061.37,105511.55,113.02,176150.14,188.71,625282.89,669.94,907916.25,14106148.3,117.69,0,0,0,0,14106265.99
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",25354036.98,86621.99,2817308.93,9430.96,28267398.86,264548.53,283.43,479639.01,513.88,1994553.93,2137.06,2741675.84,35368508.76,295.33,0,0,0,0,35368804.09
"37",1606,"Gobierno Autónomo Municipal de Villamontes",7213229.84,25895.24,801663.77,2683.69,8043472.54,75277.13,80.61,148785.76,159.41,712351.55,763.22,937417.68,10064003.1,83.98,0,0,0,0,10064087.08
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",6487634.23,23466.36,721041.67,2413.73,7234555.99,67706.68,72.59,143411.09,153.67,1262084.79,1352.2,1474781.02,9051878.71,75.52,0,0,0,0,9051954.23
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",343602198.68,1151963.36,38178215.81,127802.41,383060180.26,3584978.24,3841.1,6389880.81,6846.27,0,0,9985546.42,24740777.68,2742.14,123339311.42,2807.87,0,0,148085639.11
"40",1702,"Gobierno Autónomo Municipal de Cotoca",11056762.73,38761.79,1228722.94,4113.32,12328360.78,115378.48,123.65,236563.68,253.41,428170.92,458.75,780948.89,796140.25,88.24,3969404.01,90.34,0,0,4765722.84
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",3363625.32,13008.55,373929.72,1251.7,3751815.29,35112.44,37.67,68087.97,72.95,358632.64,384.24,462327.91,242208.75,26.79,1207929.31,27.45,0,0,1450192.3
"42",1704,"Gobierno Autónomo Municipal de La Guardia",12006109.27,41939.55,1334205.85,4466.31,13386720.98,125283.45,134.18,256434.51,274.7,414570.21,444.16,797141.21,864497.23,95.82,4310179.98,98.11,0,0,5174871.14
"43",1705,"Gobierno Autónomo Municipal de El Torno",11523087.36,40322.66,1280536.62,4286.84,12848233.48,120243.85,128.8,280672.26,300.76,873363.9,935.79,1275645.36,829717.6,91.94,4136795.05,94.12,0,0,4966698.71
"44",1706,"Gobierno Autónomo Municipal de Warnes",13756647.33,47799.33,1528710.04,5117.3,15338274,143547.63,153.79,287571.51,308.07,677863.91,726.27,1110171.18,990543.37,109.83,4938550.35,112.45,0,0,5929316
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",12570798.93,43829.87,1396949.17,4676.38,14016254.35,131175.12,140.52,311654.19,333.9,1231615.99,1319.56,1676239.28,905157.28,100.29,4512880.06,102.65,0,0,5418240.28
"46",1711,"Gobierno Autónomo Municipal de San Carlos",5008208.1,18513.8,556661.25,1863.42,5585246.57,52271.13,55.97,166201.81,178.07,333072.86,356.86,552136.7,360625.66,40.02,1798245.23,40.99,0,0,2158951.9
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",9573086.24,33794.95,1063870.05,3561.47,10674312.71,99898.59,107.03,217958.98,233.56,844748.25,905.06,1163851.47,689309.28,76.36,3436825.81,78.19,0,0,4126289.64
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",4979669.73,18418.37,553490.39,1852.98,5553431.47,51973.39,55.73,157933.08,169.22,183682.62,196.84,394010.88,358570.8,39.74,1788001.19,40.7,0,0,2146652.43
"49",1723,"Gobierno Autónomo Municipal de Camiri",9378480.76,33143.65,1042247.06,3489.02,10457360.49,97868.19,104.88,218424.09,234.04,107513.54,115.17,424259.91,675296.86,74.86,3366970.54,76.66,0,0,4042418.92
"50",1734,"Gobierno Autónomo Municipal de Montero",24389510.73,83393.17,2710139.23,9072.39,27192115.52,254485.18,272.66,561680.45,601.78,160969.26,172.45,978181.78,1756154.56,194.68,8755306.41,199.3,0,0,10511854.95
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",5035531.63,18605.42,559697.11,1873.44,5615707.6,52556.22,56.33,100155.19,107.27,400985.48,429.68,554290.17,362593.06,40.19,1808053.23,41.16,0,0,2170727.64
"52",1736,"Gobierno Autónomo Municipal de Mineros",6023434.87,21912.38,669464.27,2241.12,6717052.64,62863.45,67.33,183152.76,196.25,259969.99,278.53,506528.31,433726.33,48.05,2162662.5,49.17,0,0,2596486.05
"53",1739,"Gobierno Autónomo Municipal de San Julián",11543124.39,40389.72,1282763.08,4294.19,12870571.38,120452.93,129.04,252739.42,270.75,1309315.55,1402.79,1684310.48,831160.37,92.12,4143987.64,94.34,0,0,4975334.47
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",4615657.52,17199.85,513044.64,1717.32,5147619.33,48175.46,51.66,140232.76,150.21,16462.46,17.58,205090.13,332360.41,36.79,1657342.9,37.65,0,0,1989777.75
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",3915563.79,14856.13,435256.25,1457.14,4367133.31,40871.06,43.77,70103.51,75.1,12134.68,13.03,123241.15,281950.67,31.26,1406038.36,32.01,0,0,1688052.3
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",5154541.44,19003.83,572920.61,1918.07,5748383.95,53797.87,57.64,122403.3,131.19,639319.2,685.01,816394.21,371162.28,41.12,1850772.86,42.09,0,0,2222018.35
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",3448024.95,13291.25,383307.49,1283.08,3845906.77,35993.01,38.51,33824.34,36.24,379070.01,406.13,449368.24,248285.9,27.54,1238225.41,28.2,0,0,1486567.05
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",1902746.53,8090.09,211606.75,708.35,2123151.72,19870.12,21.29,7261,7.77,64200.41,68.77,91429.36,137031.29,15.23,683538.49,15.58,0,0,820600.59
"59",1801,"Gobierno Autónomo Municipal de Trinidad",24274751.01,83009.14,2697388.33,9029.43,27064177.91,253287.86,271.35,530879.38,568.77,1930902.32,2068.78,2717978.46,28300701.67,9559.47,0,0,0,0,28310261.14
"60",1803,"Gobierno Autónomo Municipal de Riberalta",23064615.04,78958.12,2562928.8,8579.51,25715081.47,240661.95,257.84,563385.89,603.68,3298237.68,3533.87,4106680.91,26892623.4,9266.72,0,0,0,0,26901890.12
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",12276917.65,42846.05,1364295.55,4566.99,13688626.24,128108.92,137.29,290930.69,311.77,869696.06,931.84,1290116.57,14315379.75,4932.4,0,0,0,0,14320312.15
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",4147815.25,15633.73,461062.02,1543.33,4626054.33,43294.26,46.4,97390.33,104.4,585119.05,626.89,726581.33,4834978.2,1473.44,0,0,0,0,4836451.64
"63",1808,"Gobierno Autónomo Municipal de San Borja",10430746.75,36665.91,1159165.4,3880.36,11630458.42,108846.97,116.6,215245.82,230.57,1928319.81,2066.03,2254825.8,12160143.62,3996.92,0,0,0,0,12164140.54
"64",1901,"Gobierno Autónomo Municipal de Cobija",6775747.34,24430.84,753054.31,2521.01,7555753.5,70712.7,75.82,134651.37,144.23,1162039.97,1245.05,1368869.14,54537028.99,826.05,0,0,0,0,54537855.04
