"","Código","Municipio","Cta Principal (Líquido)","Comisión Bancaria...4","SUMI/SSIEP","Comisión Bancaria...6","Total Ejecución...7","Salud (Líquido)","Comisión Bancaria...9","Educación (Líquido)","Comisión Bancaria...11","Infraestructura (Líquido)","Comisiones Bancarias","Total Ejecución...14","Coparticipación","Comisión Bancaria...16","Compensación y nivelación","Comisión Bancaria...18","Renta Digindad","Fondo E Cívica","Total Ejecución...21"
"11",1302,"Gobierno Autónomo Municipal de Quillacollo",92539888.66,133742.89,16975137.71,24167.35,109672936.61,0,0,0,0,0,0,0,942156.11,2024.68,17544937.32,400.05,5438290.32,36255.26,23964063.74
"12",1303,"Gobierno Autónomo Municipal de Sipe Sipe",28041472.44,41917.2,5144067.29,7323.6,33234780.53,0,0,0,0,0,0,0,285105.18,612.6,5317133.64,190.84,1648485.1,10989.87,7262517.23
"13",1304,"Gobierno Autónomo Municipal de Tiquipaya",36361215.72,53761.85,6670174.04,9496.23,43094647.84,0,0,0,0,0,0,0,369859.14,794.86,6860554.81,215.09,2105879.49,14039.18,9351342.57
"14",1305,"Gobierno Autónomo Municipal de Vinto",35055205,51902.57,6430610.43,9155.24,41546873.24,0,0,0,0,0,0,0,356554.7,766.23,6644595.14,212.56,2058532.74,13723.55,9074384.92
"15",1306,"Gobierno Autónomo Municipal de Colcapirhua",35070046.54,51923.68,6433332.28,9159.1,41564461.6,0,0,0,0,0,0,0,356705.89,766.53,6647623.49,212.67,2059604.3,13730.71,9078643.59
"16",1312,"Gobierno Autónomo Municipal de Sacaba",116342192.78,167629.89,21341241.39,30383.32,137881447.38,0,0,0,0,0,0,0,1184632.25,2545.73,21938893.87,468.56,6726733.62,44844.9,29898118.93
"17",1315,"Gobierno Autónomo Municipal de Punata",19484947.58,29735.32,3574527.36,5089,23094299.26,0,0,0,0,0,0,0,197939.14,425.39,3688049.34,163.82,1139298.99,7595.32,5033472
"18",1316,"Gobierno Autónomo Municipal de Villa Rivero",5485813.71,9804.92,1006639.39,1433.15,6503691.17,0,0,0,0,0,0,0,55368.75,118.98,1040595.96,120.4,322854.94,2152.36,1421211.39
"19",1317,"Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza)",9146824.95,15017.16,1678184.97,2389.18,10842416.26,0,0,0,0,0,0,0,92623.8,199.09,1734990.44,131.85,538237.11,3588.23,2369770.52
"20",1320,"Gobierno Autónomo Municipal de Tarata",5557994.99,9907.67,1019879.44,1452,6589234.1,0,0,0,0,0,0,0,56104.07,120.52,1054286.03,120.64,327101.49,2180.68,1439913.43
"21",1322,"Gobierno Autónomo Municipal de Arbieto",11766265.49,18746.26,2158674.13,3073.16,13946759.04,0,0,0,0,0,0,0,119308.26,256.36,2227825.72,139.82,688651.4,4591.01,3040772.57
"22",1324,"Gobierno Autónomo Municipal de Cliza",14770897.86,23024.01,2709820.39,3857.96,17507600.22,0,0,0,0,0,0,0,149916.71,322.24,2794998.9,149.11,862917.69,5752.8,3814057.45
"23",1326,"Gobierno Autónomo Municipal de Tolata",3736596.67,7314.61,685776.78,976.28,4430664.34,0,0,0,0,0,0,0,37549.33,80.67,708836.06,114.97,219946.17,1466.3,967993.5
"24",1336,"Gobierno Autónomo Municipal de Arani",6409330.2,11119.69,1176041.45,1674.27,7598165.61,0,0,0,0,0,0,0,64776.69,139.2,1215751.9,123.29,377186.69,2514.57,1660492.34
"25",1341,"Gobierno Autónomo Municipal de Tiraque",14320270.74,22382.45,2627160.95,3740.3,16973554.44,0,0,0,0,0,0,0,145326.11,312.27,2711155.37,147.78,837914.78,5586.09,3700442.4
"26",1401,"Gobierno Autónomo Municipal de Oruro",178726437.93,256445.63,32784504.94,46674.97,211814063.47,0,0,0,0,0,0,0,86965119.96,10818.25,0,0,37372034.16,249146.9,124597119.27
"27",1406,"Gobierno Autónomo Municipal de Huanuni",16644914.48,25691.95,3053574.86,4347.33,19728528.62,0,0,0,0,0,0,0,8099470.27,1007.51,0,0,3484280.02,23228.54,11607986.34
"28",1501,"Gobierno Autónomo Municipal de Potosí",129048808.18,185720.2,23672040.1,33701.65,152940270.13,0,0,0,0,0,0,0,37503508.5,5336.51,0,0,16069003.84,107126.7,53684975.5
"29",1505,"Gobierno Autónomo Municipal de Uncía",14852523.87,23140.21,2724792.79,3879.26,17604336.13,0,0,0,0,0,0,0,4316368.49,614.2,0,0,1860222.83,12401.49,6189607.01
"30",1507,"Gobierno Autónomo Municipal de Llallagua",27726438,41468.7,5086280.13,7241.29,32861428.12,0,0,0,0,0,0,0,8057712.39,1146.46,0,0,3462446.16,23082.97,11544387.98
"31",1519,"Gobierno Autónomo Municipal de Tupiza",30229174.19,45031.83,5545361.42,7894.93,35827462.37,0,0,0,0,0,0,0,8785045.01,1249.98,0,0,3783399.2,25222.66,12594916.85
"32",1530,"Gobierno Autónomo Municipal de Uyuni",20014501.97,30489.23,3671664.5,5227.36,23721883.06,0,0,0,0,0,0,0,5816516.51,827.61,0,0,2501027.44,16673.51,8335045.07
"33",1537,"Gobierno Autónomo Municipal de Villazón",30291236.22,45120.16,5556746.44,7911.13,35901013.95,0,0,0,0,0,0,0,8803081.31,1252.48,0,0,3782721.38,25218.16,12612273.3
"34",1601,"Gobierno Autónomo Municipal de Tarija",138542341.75,199236.06,25413457.19,36180.89,164191215.89,0,0,0,0,0,0,0,75140359.3,2721.97,0,0,32379503.85,215863.37,107738448.49
"35",1603,"Gobierno Autónomo Municipal de Bermejo",23274805.24,35130.93,4269708.4,6078.76,27585723.33,0,0,0,0,0,0,0,12623826.21,457.3,0,0,5424283.56,36161.88,18084728.95
"36",1604,"Gobierno Autónomo Municipal de Yacuiba",62225748.21,90584.94,11414555.54,16250.77,73747139.46,0,0,0,0,0,0,0,33749270.24,1222.5,0,0,14506489.51,96709.93,48353692.18
"37",1606,"Gobierno Autónomo Municipal de Villamontes",26891967.45,40280.61,4933211.7,7023.31,31872483.07,0,0,0,0,0,0,0,14585631.42,528.4,0,0,6275769.93,41838.48,20903768.23
"38",1609,"Gobierno Autónomo Municipal de San Lorenzo",16095796.96,24910.24,2952848.52,4203.93,19077759.65,0,0,0,0,0,0,0,8730217.36,316.16,0,0,3727460.45,24849.73,12482843.7
"39",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",981218389.82,1398944.9,179987170.94,256245.71,1162860751.37,0,0,0,0,0,0,0,52697774.47,14093.1,119402730.68,5531.9,38199309.07,254662.02,210574101.2
"40",1702,"Gobierno Autónomo Municipal de Cotoca",30704761.97,45708.84,5632599.58,8019.1,36391089.49,0,0,0,0,0,0,0,1648590.2,440.88,3738231.96,272.95,1196240.61,7974.93,6591751.53
"41",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",10330733.74,16702.6,1895352.12,2698.37,12245486.83,0,0,0,0,0,0,0,554363.22,148.26,1251131.85,159.92,399482.74,2663.22,2207949.21
"42",1704,"Gobierno Autónomo Municipal de La Guardia",60228280.25,87741.16,11048156.48,15729.13,71379907.02,0,0,0,0,0,0,0,3234208.52,864.94,7320917.6,435.46,2341024.92,15606.82,12913058.26
"43",1705,"Gobierno Autónomo Municipal de El Torno",33492849.67,49678.22,6144024.74,8747.15,39695299.78,0,0,0,0,0,0,0,1798329.97,480.91,4077670.56,288.43,1304856.01,8699.05,7190324.93
"44",1706,"Gobierno Autónomo Municipal de Warnes",65032725,94581.22,11929445.29,16983.78,77073735.29,0,0,0,0,0,0,0,3492240.59,933.93,7917523.67,462.85,2533552.43,16890.35,13961603.82
"45",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",35320994.91,52280.93,6479364.17,9224.58,41861864.59,0,0,0,0,0,0,0,1896994.04,507.32,4294834.07,298.17,1373814.75,9158.76,7575607.11
"46",1711,"Gobierno Autónomo Municipal de San Carlos",13552585.43,21289.6,2486342.24,3539.8,16063757.07,0,0,0,0,0,0,0,727399.06,194.56,1650023.34,178.18,528044.6,3520.3,2909360.04
"47",1712,"Gobierno Autónomo Municipal de Yapacaní",34104030.97,50548.31,6256134.32,8906.84,40419620.44,0,0,0,0,0,0,0,1831154.59,489.71,4152079.29,291.83,1328665.69,8857.77,7321538.88
"48",1716,"Gobierno Autónomo Municipal de Portachuelo",12063086.08,19168.89,2213121.17,3150.81,14298526.95,0,0,0,0,0,0,0,647402.6,173.11,1468682.81,170.01,470018.3,3133.46,2589580.29
"49",1723,"Gobierno Autónomo Municipal de Camiri",22824852.01,34490.31,4187172.66,5961.19,27052476.17,0,0,0,0,0,0,0,1225384.26,327.66,2778884.65,229.47,889263.58,5928.41,4900018.03
"50",1734,"Gobierno Autónomo Municipal de Montero",73877975.11,107174.12,13551946.43,19293.81,87556389.47,0,0,0,0,0,0,0,3967772.04,1061.1,8993909.39,511.7,2878136.16,19187.56,15860577.95
"51",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",9583285.98,15638.47,1758246.38,2503.2,11359674.03,0,0,0,0,0,0,0,514700.09,137.74,1164636.09,156.13,372650.79,2484.34,2054765.18
"52",1736,"Gobierno Autónomo Municipal de Mineros",15682946.74,24322.41,2877119,4096.11,18588484.26,0,0,0,0,0,0,0,842294.29,225.26,1908906.34,189.89,611036.92,4073.6,3366726.3
"53",1739,"Gobierno Autónomo Municipal de San Julián",31984461.94,47530.82,5867338.08,8353.25,37907684.09,0,0,0,0,0,0,0,1717799.05,459.35,3888223.77,279.65,1243649.79,8291,6858702.61
"54",1743,"Gobierno Autónomo Municipal de Puerto Suárez",13374492.88,21035.95,2453674.92,3493.37,15852697.12,0,0,0,0,0,0,0,717834.27,191.97,1626565.74,177.08,520292,3468.6,2868529.66
"55",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",11236036.31,17991.45,2061413.18,2934.75,13318375.69,0,0,0,0,0,0,0,602984.27,161.28,1367992.83,165.4,437798.98,2918.67,2412021.43
"56",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",18259213.49,27990.27,3349688.86,4768.98,21641661.6,0,0,0,0,0,0,0,980177.73,262.07,2223036.48,204.24,711400.38,4742.65,3919823.55
"57",1753,"Gobierno Autónomo Municipal de Fernández Alonso",10195815.68,16510.45,1870603.42,2663.2,12085592.75,0,0,0,0,0,0,0,547597.16,146.42,1240870.1,159.65,397275.2,2648.51,2188697.04
"58",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",4092107.12,7820.69,750988.64,1069.19,4851985.64,0,0,0,0,0,0,0,219785.56,58.78,497768.11,125.8,159493.5,1063.3,878295.05
"59",1801,"Gobierno Autónomo Municipal de Trinidad",71906817.26,104367.66,13190373.28,18778.94,85220337.14,0,0,0,0,0,0,0,41006462.28,2778.75,0,0,17629957.87,117533.06,58756731.9
"60",1803,"Gobierno Autónomo Municipal de Riberalta",60051536.99,87489.59,11015736.53,15682.97,71170446.08,0,0,0,0,0,0,0,34245816.19,2320.61,0,0,14744311.7,98295.41,49090743.91
"61",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",28205398,42150.51,5174136.61,7366.31,33429051.43,0,0,0,0,0,0,0,16085091.19,1089.99,0,0,6920481.57,46136.56,23052799.31
"62",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",12946801.94,20427.05,2375222.13,3381.53,15345832.65,0,0,0,0,0,0,0,7383654.19,500.3,0,0,3179859.81,21199.07,10585213.37
"63",1808,"Gobierno Autónomo Municipal de San Borja",27564536.17,41238.26,5056581.82,7199.05,32669555.3,0,0,0,0,0,0,0,15719630.05,1065.19,0,0,6769564.55,45130.41,22535390.2
"64",1901,"Gobierno Autónomo Municipal de Cobija",31209356.76,46427.25,5725158.36,8150.89,36989093.26,0,0,0,0,0,0,0,68013512.98,3643.48,0,0,29232419.91,194882.82,97444459.19
