"","Ent","Entidad","Fecha de Datos","Ppto Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"160",1346,"Municipalidad de Cocapata",2011-12-31,17674541,27586177.83,18375196.19,18375196.19,17982335.76,0,392860.43
"161",1347,"Municipalidad de Shinahota",2011-12-31,16676987,57317120.59,39193259.91,39193259.91,38832308.82,0,360951.09
"162",1401,"Municipalidad de Oruro",2011-12-31,424555624,539338826,316252324.13,315737467.4,278790747.91,514856.73,36946719.49
"163",1402,"Municipalidad de Caracollo",2011-12-31,30905036,54011592.09,43381132.61,43381132.61,34452421.38,0,8928711.23
"164",1403,"Municipalidad de El Choro",2011-12-31,7482755,12609456.96,5999202.83,5999202.83,5946405.85,0,52796.98
"165",1404,"Municipalidad de Challapata",2011-12-31,38084620,56169576.34,32787241.25,32787241.25,32636337.82,0,150903.43
"166",1405,"Municipalidad de Santuario de Quillacas",2011-12-31,6722119,9404309.07,7562192.65,7562192.65,7531936.16,0,30256.49
"167",1406,"Municipalidad de Huanuni",2011-12-31,32866973,81860937.31,47010022.07,47010022.07,34273491.38,0,12736530.69
"168",1407,"Municipalidad de Machacamarca",2011-12-31,5637440,9683517.19,6754693.11,6754693.11,5989836.03,0,764857.08
"169",1408,"Municipalidad de Poopó (Villa Poopó)",2011-12-31,12639911,18087230.23,13410556.62,13410556.62,10900397.95,0,2510158.67
"170",1409,"Municipalidad de Pazña",2011-12-31,9955346,15086964,6738432.51,6738432.51,6382759.8,0,355672.71
"171",1410,"Municipalidad de Antequera",2011-12-31,8205280,19075201.59,4160471.59,4160471.59,4054248.01,0,106223.58
"172",1411,"Municipalidad de Eucaliptus",2011-12-31,7475095,11659314.72,6545608.71,6545608.71,6220790.02,0,324818.69
"173",1412,"Municipalidad de Santiago de Huari",2011-12-31,14292810,30033391.84,21500345.19,21494511.57,19775110.42,5833.62,1719401.15
"174",1413,"Municipalidad de Totora",2011-12-31,8379412,10711398.96,7567693.66,7567693.66,7511849.19,0,55844.47
"175",1414,"Municipalidad de Corque",2011-12-31,12493259,18688901.72,10622737.2,10622737.2,10180779.22,0,441957.98
"176",1415,"Municipalidad de Choque Cota",2011-12-31,2255071,4230332.16,3249120.89,3249120.89,3189586.25,0,59534.64
"177",1416,"Municipalidad de Curahuara de Carangas",2011-12-31,6993018,10405380.69,7527208.19,7527208.19,7344882.82,0,182325.37
"178",1417,"Municipalidad de Turco",2011-12-31,9770517,13444412.32,8136880.98,8136880.98,8068864.39,0,68016.59
"179",1418,"Municipalidad de Huachacalla",2011-12-31,2196385,5694600.44,3033525.84,3033525.84,2743615.95,0,289909.89
