"","Ent.","Entidad","Fecha de Datos","Ppto. Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"199",1502,"Gobierno Autónomo Municipal de Tinguipaya",2020-12-31,40401997,63688816.81,36710943.13,36710943.13,36710943.13,0,0
"200",1503,"Gobierno Autónomo Municipal de Yocalla",2020-12-31,11475795,19883325.09,7391150.92,7391150.92,7391150.92,0,0
"201",1504,"Gobierno Autónomo Municipal de Urmiri",2020-12-31,4972723,8796184.22,4863718.34,4863718.34,4863718.34,0,0
"202",1505,"Gobierno Autónomo Municipal de Uncía",2020-12-31,45069914,51511905.23,31755783.55,31755783.55,30707511.92,0,1048271.63
"203",1506,"Gobierno Autónomo Municipal de Chayanta",2020-12-31,23358557,28130147.78,20563356.05,20563356.05,20375482.19,0,187873.86
"204",1507,"Gobierno Autónomo Municipal de Llallagua",2020-12-31,75488952,108144087.58,65057977.99,64852954.62,64852954.62,205023.37,0
"205",1508,"Gobierno Autónomo Municipal de Betanzos",2020-12-31,44738491,65818528.96,45875187.46,45875187.46,45775035.46,0,100152
"206",1509,"Gobierno Autónomo Municipal de Chaqui",2020-12-31,13123443,17225753.28,12438578.78,12438578.78,12438578.78,0,0
"207",1510,"Gobierno Autónomo Municipal de Tacobamba",2020-12-31,16390854,32516863.06,14433859.17,14433859.17,14431273.17,0,2586
"208",1511,"Gobierno Autónomo Municipal de Colquechaca",2020-12-31,48451901,67489810.31,45805140.5,45805140.5,45805114.5,0,26
"209",1512,"Gobierno Autónomo Municipal de Ravelo",2020-12-31,32596578,39261071.65,25491328.69,25491328.69,25277938.05,0,213390.64
"210",1513,"Gobierno Autónomo Municipal de Pocoata",2020-12-31,33644871,55231936.22,32318216.74,32318216.74,32318216.74,0,0
"211",1514,"Gobierno Autónomo Municipal de Ocurí",2020-12-31,21765784,30792601.6,20025263.76,20025263.76,18945857.32,0,1079406.44
"212",1515,"Gobierno Autónomo Municipal de San Pedro de Buena Vista",2020-12-31,34516863,51436946.84,33954024.55,33701980.69,33701980.69,252043.86,0
"213",1516,"Gobierno Autónomo Municipal de Toro Toro",2020-12-31,13873223,21099797.36,15848145.14,15848145.14,15551185.51,0,296959.63
"214",1517,"Gobierno Autónomo Municipal de Cotagaita",2020-12-31,59174953,82157211.82,46458941.36,46458941.36,46458941.36,0,0
"215",1518,"Gobierno Autónomo Municipal de Vitichi",2020-12-31,12756584,17092392.39,11097980.12,11097980.12,11097980.12,0,0
"216",1519,"Gobierno Autónomo Municipal de Tupiza",2020-12-31,65912096,115994644.28,82472722.63,82472722.63,82472722.63,0,0
"217",1520,"Gobierno Autónomo Municipal de Atocha",2020-12-31,21630596,29970577.29,17191995.86,17191995.86,17191995.86,0,0
"218",1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",2020-12-31,99279727,131238163.62,75257130.39,75257130.39,75257130.39,0,0
"219",1522,"Gobierno Autónomo Municipal de San Pedro de Quemes",2020-12-31,4056764,6396550.64,4047026.16,4047026.16,4027026.16,0,20000
"220",1523,"Gobierno Autónomo Municipal de San Pablo de Lípez",2020-12-31,4931216,8578194.28,4877788.05,4877788.05,4784487.59,0,93300.46
"221",1524,"Gobierno Autónomo Municipal de Mojinete",2020-12-31,4369120,7405832.25,3083787.79,3083787.79,3050461,0,33326.79
"222",1525,"Gobierno Autónomo Municipal de San Antonio de Esmoruco",2020-12-31,5523012,7709492.32,3809707.24,3809707.24,3806237.45,0,3469.79
"223",1526,"Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca)",2020-12-31,22635595,34134969.61,19844920.41,19844920.41,19844920.41,0,0
"224",1527,"Gobierno Autónomo Municipal de Caripuyo",2020-12-31,10500766,16461810.16,10242290.46,10242290.46,10234555.46,0,7735
"225",1528,"Gobierno Autónomo Municipal de Puna (Villa Talavera)",2020-12-31,29126567,38203034.99,27238404.88,27238404.88,26607949.08,0,630455.8
"226",1529,"Gobierno Autónomo Municipal de Caiza ""D""",2020-12-31,19845872,31289125.97,16655003.38,16655003.38,16653003.38,0,2000
"227",1530,"Gobierno Autónomo Municipal de Uyuni",2020-12-31,45499473,66627397.57,40720310.29,40720310.29,40305642.2,0,414668.09
"228",1531,"Gobierno Autónomo Municipal de Tomave",2020-12-31,19060897,30111695.8,20594564.7,20594564.7,20577222.04,0,17342.66
"229",1532,"Gobierno Autónomo Municipal de Porco",2020-12-31,23116651,37179889.21,22516273.4,22516273.4,22516273.4,0,0
"230",1533,"Gobierno Autónomo Municipal de Arampampa",2020-12-31,7418951,9855323.75,5177857.02,5177857.02,5177857.02,0,0
"231",1534,"Gobierno Autónomo Municipal de Acasio",2020-12-31,9155899,11148856.51,6996675.95,6996675.95,6996675.95,0,0
"232",1535,"Gobierno Autónomo Municipal de Llica",2020-12-31,7401461,7401461,1874350.97,1874350.97,571317.82,0,1303033.15
"233",1536,"Gobierno Autónomo Municipal de Tahua",2020-12-31,3959182,6083742.78,3234696.12,3234696.12,3234696.12,0,0
"234",1537,"Gobierno Autónomo Municipal de Villazón",2020-12-31,74871264,94603119.8,66731792.29,66731792.29,66731792.29,0,0
"235",1538,"Gobierno Autónomo Municipal de San Agustín",2020-12-31,2838720,3238721,1071100.88,1071100.88,1041339.83,0,29761.05
"236",1539,"Gobierno Autónomo Municipal de Ckochas",2020-12-31,20722342,33300520.68,16919269.33,16919269.33,16919269.33,0,0
"237",1540,"Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani",2020-12-31,10657118,12544408.16,8897102.09,8897102.09,8514148.43,0,382953.66
"238",1601,"Gobierno Autónomo Municipal de Tarija",2020-12-31,524209492,690957155.81,445639223.29,407232266.91,407076959.14,38406956.38,155307.77
"239",1602,"Gobierno Autónomo Municipal de Padcaya",2020-12-31,41554405,65120583.34,40800762.2,40800762.2,40661491.46,0,139270.74
"240",1603,"Gobierno Autónomo Municipal de Bermejo",2020-12-31,92458953,115234454.65,77770627.71,77770627.71,69623819.06,0,8146808.65
"241",1604,"Gobierno Autónomo Municipal de Yacuiba",2020-12-31,295250386,338718836.49,250084481.96,250084481.96,241891924.19,0,8192557.77
"242",1605,"Gobierno Autónomo Municipal de Caraparí",2020-12-31,115983119,131011860.85,78639201.28,78639201.28,78639201.28,0,0
"243",1606,"Gobierno Autónomo Municipal de Villamontes",2020-12-31,131431746,146233573.43,113211206.71,113211206.71,111935174.83,0,1276031.88
"244",1607,"Gobierno Autónomo Municipal de Uriondo (Concepción)",2020-12-31,32773746,49009969.83,24076274.28,24076274.28,23832677.86,0,243596.42
"245",1608,"Gobierno Autónomo Municipal de Yunchara",2020-12-31,15887675,18020031.23,9526737.38,9526737.38,8974480.54,0,552256.84
"246",1609,"Gobierno Autónomo Municipal de San Lorenzo",2020-12-31,50692466,75855547.65,38798280.24,38798280.24,37695939.74,0,1102340.5
"247",1610,"Gobierno Autónomo Municipal de El Puente",2020-12-31,37861588,46184671.01,31673898.26,31673898.26,31673898.26,0,0
"248",1611,"Gobierno Autónomo Municipal de Entre Ríos",2020-12-31,41702313,65065432.36,42591702.21,42591702.21,41006055.12,0,1585647.09
"249",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",2020-12-31,3472535008,3798822443.11,2694976070.3,2630012775.06,2426032591.63,64963295.24,203980183.43
"250",1702,"Gobierno Autónomo Municipal de Cotoca",2020-12-31,114699741,158850410.93,99053168.85,99053168.85,92754928.11,0,6298240.74
"251",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",2020-12-31,118366123,125998883.09,69855833.59,69855833.59,66867800.35,0,2988033.24
"252",1704,"Gobierno Autónomo Municipal de La Guardia",2020-12-31,195284697,247855806.36,146713686.52,146713686.52,129926257.41,0,16787429.11
"253",1705,"Gobierno Autónomo Municipal de El Torno",2020-12-31,65779423,85849685.5,62862935.12,62862935.12,61994046.83,0,868888.29
"254",1706,"Gobierno Autónomo Municipal de Warnes",2020-12-31,271724993,341145762.28,212974189.58,212974189.58,197291462.46,0,15682727.12
"255",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",2020-12-31,79620592,96852927.41,66756341.5,66756341.5,66232755.33,0,523586.17
"256",1708,"Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco)",2020-12-31,12684799,16365934.6,13079764.03,13079764.03,13063857.03,0,15907
"257",1709,"Gobierno Autónomo Municipal de San Rafael",2020-12-31,8939759,10138513.36,7522092.37,7522092.37,7522092.37,0,0
"258",1710,"Gobierno Autónomo Municipal de Buena Vista",2020-12-31,19028550,27194929.32,17616822.36,17616822.36,17015950.11,0,600872.25
"259",1711,"Gobierno Autónomo Municipal de San Carlos",2020-12-31,28222575,43982791.22,31983035.9,31983035.9,31109409.94,0,873625.96
"260",1712,"Gobierno Autónomo Municipal de Yapacaní",2020-12-31,79210387,100441993.08,65572243.03,65572243.03,65528126.04,0,44116.99
"261",1713,"Gobierno Autónomo Municipal de San José",2020-12-31,37427362,43174151.27,33813834.5,33737634.5,30974275.44,76200,2763359.06
"262",1714,"Gobierno Autónomo Municipal de Pailón",2020-12-31,55131805,71492421.49,54799883.99,54799883.99,54679687.9,0,120196.09
"263",1715,"Gobierno Autónomo Municipal de Roboré",2020-12-31,21384012,28302440.34,19400618.92,19400618.92,19397438.92,0,3180
"264",1716,"Gobierno Autónomo Municipal de Portachuelo",2020-12-31,39173741,44605200.13,28830908.32,28830908.32,27989764.33,0,841143.99
"265",1717,"Gobierno Autónomo Municipal de Santa Rosa del Sara",2020-12-31,29677532,35131209.9,22056944.86,22056944.86,22036994.86,0,19950
"266",1718,"Gobierno Autónomo Municipal de Lagunillas",2020-12-31,8502139,14230865.56,11500781.86,11500781.86,11498781.86,0,2000
"267",1720,"Gobierno Autónomo Municipal de Cabezas",2020-12-31,36650179,47670036.93,29201558.79,29201558.79,28976063.62,0,225495.17
"268",1721,"Gobierno Autónomo Municipal de Cuevo",2020-12-31,5870847,12834111.33,8641381.84,8641381.84,8542881.84,0,98500
"269",1722,"Gobierno Autónomo Municipal de Gutiérrez",2020-12-31,14511729,18824843.13,12507064.03,12507064.03,12506694.46,0,369.57
"270",1723,"Gobierno Autónomo Municipal de Camiri",2020-12-31,50532664,57077353.87,38141703.54,38141703.54,32712188.31,0,5429515.23
"271",1724,"Gobierno Autónomo Municipal de Boyuibe",2020-12-31,9338076,17121974.58,7517891.26,7517891.26,7517891.26,0,0
"272",1725,"Gobierno Autónomo Municipal de Vallegrande",2020-12-31,25213797,31957989.19,21672074.77,21672074.77,21620262.28,0,51812.49
"273",1726,"Gobierno Autónomo Municipal de Trigal",2020-12-31,2379909,6117309.63,5005902.49,5005902.49,5003318.36,0,2584.13
"274",1727,"Gobierno Autónomo Municipal de Moro Moro",2020-12-31,4616088,5758192,4749195.99,4749195.99,4749195.99,0,0
"275",1728,"Gobierno Autónomo Municipal de Postrer Valle",2020-12-31,4705780,10000283.07,6828856.48,6828856.48,6731337.59,0,97518.89
"276",1729,"Gobierno Autónomo Municipal de Pucara",2020-12-31,5498571,9754473.43,3037888.53,3037888.53,2862518.4,0,175370.13
"277",1730,"Gobierno Autónomo Municipal de Samaipata",2020-12-31,16237157,31206574.47,15850828.47,15850828.47,15850828.47,0,0
"278",1731,"Gobierno Autónomo Municipal de Pampa Grande",2020-12-31,12051234,15902381.68,11087537.61,11087537.61,11087537.61,0,0
"279",1732,"Gobierno Autónomo Municipal de Mairana",2020-12-31,13989665,18897270.21,9554110.29,9554110.29,9327399.38,0,226710.91
"280",1733,"Gobierno Autónomo Municipal de Quirusillas",2020-12-31,3117938,4981473.47,2001641.7,2001641.7,2001641.7,0,0
"281",1734,"Gobierno Autónomo Municipal de Montero",2020-12-31,229150751,268183533.61,166348966.91,166348964.92,158419113.16,1.99,7929851.76
"282",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",2020-12-31,17112257,26624290.26,17623528.16,17623528.16,17351280.34,0,272247.82
"283",1736,"Gobierno Autónomo Municipal de Mineros",2020-12-31,30878779,38090805.41,27206383.2,27206383.2,27206383.2,0,0
"284",1737,"Gobierno Autónomo Municipal de Concepción",2020-12-31,29738013,42756446.2,27790023.32,27790023.32,27790023.32,0,0
"285",1738,"Gobierno Autónomo Municipal de San Javier",2020-12-31,18014129,22793129.06,16790522.17,16790522.17,16790522.17,0,0
"286",1739,"Gobierno Autónomo Municipal de San Julián",2020-12-31,61141094,89291752.79,60751285.76,60751285.76,60335552.76,0,415733
"287",1740,"Gobierno Autónomo Municipal de San Matías",2020-12-31,16791061,19591051,11137966.4,11137966.4,11057042.95,0,80923.45
"288",1741,"Gobierno Autónomo Municipal de Comarapa",2020-12-31,27069351,33352566.15,13526840.84,13526840.84,12520573.41,0,1006267.43
"289",1742,"Gobierno Autónomo Municipal de Saipina",2020-12-31,10059462,14026480.87,9004047.89,9004047.89,9004047.89,0,0
"290",1743,"Gobierno Autónomo Municipal de Puerto Suárez",2020-12-31,24802957,34663959.7,26325867.11,26325867.11,26216787.51,0,109079.6
"291",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",2020-12-31,25081969,27957741,24553640.53,24553640.53,24553640.53,0,0
"292",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",2020-12-31,42639216,49653471.92,25736054.98,25736054.98,25736054.98,0,0
"293",1746,"Gobierno Autónomo Municipal de Urubicha",2020-12-31,7182811,8665009.5,6132148.56,6132148.56,6130026.56,0,2122
"294",1747,"Gobierno Autónomo Municipal de El Puente",2020-12-31,16754102,29255097.56,19210963.07,19210963.07,19210963.07,0,0
"295",1748,"Gobierno Autónomo Municipal de Okinawa Uno",2020-12-31,19549958,29488579.12,18492476.72,18492476.72,18492476.72,0,0
"296",1749,"Gobierno Autónomo Municipal de San Antonio de Lomerio",2020-12-31,6368670,10203839.65,7502073.8,7502073.8,7502073.8,0,0
"297",1750,"Gobierno Autónomo Municipal de San Ramón",2020-12-31,10319360,14239982.17,10031232.38,10031232.38,10031232.38,0,0
"298",1751,"Gobierno Autónomo Municipal de El Carmen Rivero Tórrez",2020-12-31,11113619,17993480.3,9417583.72,9417583.72,9414442.72,0,3141
"299",1752,"Gobierno Autónomo Municipal de San Juan",2020-12-31,13294177,16701673.36,12055812.82,12055812.82,11622739.08,0,433073.74
"300",1753,"Gobierno Autónomo Municipal de Fernández Alonso",2020-12-31,23250965,32161017.29,18516170,18516170,17609786.48,0,906383.52
"301",1754,"Gobierno Autónomo Municipal de San Pedro",2020-12-31,24597060,30029362.72,20563822.9,20563822.9,20523211.4,0,40611.5
"302",1755,"Gobierno Autónomo Municipal de Cuatro Cañadas",2020-12-31,34699036,45877921.57,30082908.66,30082908.66,29722490.27,0,360418.39
"303",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",2020-12-31,12897237,26968239.72,23706063.19,23706063.19,23706063.19,0,0
"304",1801,"Gobierno Autónomo Municipal de Trinidad",2020-12-31,222787513,267530818.29,211427449.38,211427449.38,199578129.31,0,11849320.07
"305",1802,"Gobierno Autónomo Municipal de San Javier",2020-12-31,10041107,11859259.32,4599290.42,4599290.42,4329234.1,0,270056.32
"306",1803,"Gobierno Autónomo Municipal de Riberalta",2020-12-31,172709882,221656021.59,191403014.34,191403014.34,180762221.13,0,10640793.21
"307",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",2020-12-31,68124202,88524046.44,71327343.91,71327343.91,71236895.91,0,90448
"308",1806,"Gobierno Autónomo Municipal de Reyes",2020-12-31,24740106,31933994.67,23886495.39,23886495.39,23885471.8,0,1023.59
"309",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",2020-12-31,36656377,49058128.35,33394145.87,33394145.87,31826798.05,0,1567347.82
"310",1808,"Gobierno Autónomo Municipal de San Borja",2020-12-31,72533944,88034708.38,58265718.17,58265718.17,56876464.65,0,1389253.52
"311",1809,"Gobierno Autónomo Municipal de Santa Rosa",2020-12-31,18996518,23362749.95,7671057.57,7671057.57,7650802.57,0,20255
"312",1810,"Gobierno Autónomo Municipal de Santa Ana",2020-12-31,48117910,55934866.95,40631449.64,40631449.64,40612401.64,0,19048
"313",1811,"Gobierno Autónomo Municipal de San Ignacio",2020-12-31,46739407,49142763.83,27414253.38,27414253.38,27176501.98,0,237751.4
"314",1812,"Gobierno Autónomo Municipal de Loreto",2020-12-31,9869746,12219239.25,8429609,8429609,8214302.6,0,215306.4
"315",1813,"Gobierno Autónomo Municipal de San Andrés",2020-12-31,24045584,30485299.22,19250680.64,19250485.67,19249275.27,194.97,1210.4
"316",1814,"Gobierno Autónomo Municipal de San Joaquín",2020-12-31,15368328,18766712,11590906.92,11590906.92,11009058.69,0,581848.23
"317",1815,"Gobierno Autónomo Municipal de San Ramón",2020-12-31,12209385,16525797.8,7432849.33,7432849.33,7323295.33,0,109554
"318",1816,"Gobierno Autónomo Municipal de Puerto Síles",2020-12-31,5095439,7665843.39,2258377.55,2258377.55,2258377.55,0,0
"319",1817,"Gobierno Autónomo Municipal de Magdalena",2020-12-31,23077792,26338856.2,16029751.26,16029751.26,14447055.25,0,1582696.01
"320",1818,"Gobierno Autónomo Municipal de Baures",2020-12-31,19381518,21589695.87,11704697.95,11704697.95,10967588.61,0,737109.34
"321",1819,"Gobierno Autónomo Municipal de Huacaraje",2020-12-31,15892693,17537592.27,6127294.66,6127294.66,6055468.16,0,71826.5
"322",1820,"Gobierno Autónomo Municipal de Exaltación",2020-12-31,15865464,18001415.86,2837838.24,2837838.24,1869555.36,0,968282.88
"323",1901,"Gobierno Autónomo Municipal de Cobija",2020-12-31,206427109,319557590.48,201263319.65,201263319.65,196210176.62,0,5053143.03
"324",1902,"Gobierno Autónomo Municipal de Porvenir",2020-12-31,28018848,35587231.1,29504521.54,29499784.94,26168429.85,4736.6,3331355.09
"325",1903,"Gobierno Autónomo Municipal de Bolpebra",2020-12-31,7028876,9032976.54,3691762.03,3691762.03,3689993.63,0,1768.4
"326",1904,"Gobierno Autónomo Municipal de Bella Flor",2020-12-31,13648986,17538087.1,14923934.04,14923934.04,14851362.04,0,72572
"327",1905,"Gobierno Autónomo Municipal de Puerto Rico",2020-12-31,23543018,33088659.43,23955879.39,23955879.39,23955879.39,0,0
"328",1906,"Gobierno Autónomo Municipal de San Pedro",2020-12-31,10042023,12924730.83,10105082.6,10105082.6,9795887.65,0,309194.95
"329",1907,"Gobierno Autónomo Municipal de Filadelfia",2020-12-31,18350509,24920686.18,22526737.54,22526737.54,22517128.54,0,9609
"330",1908,"Gobierno Autónomo Municipal de Puerto Gonzalo Moreno",2020-12-31,32010922,38433989.3,27737145.01,27737145.01,27737145.01,0,0
"331",1909,"Gobierno Autónomo Municipal de San Lorenzo",2020-12-31,27003360,35014814.49,30226840.31,30226840.31,30107589.6,0,119250.71
"332",1910,"Gobierno Autónomo Municipal de Sena",2020-12-31,27230015,27286443,19642941.48,19642941.48,18245312.04,0,1397629.44
"333",1911,"Gobierno Autónomo Municipal de Santa Rosa del Abuná",2020-12-31,8218421,11935580.28,9983778.28,9983778.28,9588455.32,0,395322.96
"334",1912,"Gobierno Autónomo Municipal de Ingavi (Humaita)",2020-12-31,5353598,7259052,1686250.12,1686250.12,1686250.12,0,0
"335",1913,"Gobierno Autónomo Municipal de Nueva Esperanza",2020-12-31,7609758,7609758,0,0,0,0,0
"336",1914,"Gobierno Autónomo Municipal de Villa Nueva (Loma Alta)",2020-12-31,9418779,12765811.9,7097389.19,7097389.19,7054574.19,0,42815
"337",1915,"Gobierno Autónomo Municipal de Santos Mercado",2020-12-31,7866757,9839333,5880144.77,5880144.77,5677252.37,0,202892.4
