"","Ent,","Entidad","Fecha de Datos","Ppto, Aprobado","Crédito Vigente","Comprometido","Devengado","Pagado","Saldo por Pagar","Deuda Flotante"
"199",1501,"Gobierno Autónomo Municipal de Potosí",2018-12-31,394355686,604582486.75,432733257.49,432733187.49,432733187.49,70,0
"200",1502,"Gobierno Autónomo Municipal de Tinguipaya",2018-12-31,35552133,67161711.76,41043206.34,41043206.34,41043206.34,0,0
"201",1503,"Gobierno Autónomo Municipal de Yocalla",2018-12-31,11354733,25793742.75,12193262.8,12193262.8,12193262.8,0,0
"202",1504,"Gobierno Autónomo Municipal de Urmiri",2018-12-31,2905180,12088187.19,6616516.56,6616516.56,6616516.56,0,0
"203",1505,"Gobierno Autónomo Municipal de Uncía",2018-12-31,35900093,48585629.16,37671709.44,37671709.44,35987425.48,0,1684283.96
"204",1506,"Gobierno Autónomo Municipal de Chayanta",2018-12-31,24403523,34513622.87,24979497.47,24979497.47,24340879.63,0,638617.84
"205",1507,"Gobierno Autónomo Municipal de Llallagua",2018-12-31,96222086,154321514.89,117558007.69,117558007.69,117557980.69,0,27
"206",1508,"Gobierno Autónomo Municipal de Betanzos",2018-12-31,41328296,60461622.75,42767452.03,42767452.03,42767452.03,0,0
"207",1509,"Gobierno Autónomo Municipal de Chaqui",2018-12-31,10735060,21470462.62,14379820.37,14379820.37,14379820.37,0,0
"208",1510,"Gobierno Autónomo Municipal de Tacobamba",2018-12-31,14687429,35024626.44,16875501.1,16875501.1,16875501.1,0,0
"209",1511,"Gobierno Autónomo Municipal de Colquechaca",2018-12-31,40945204,64194451.59,46213704.4,46213704.4,46213704.4,0,0
"210",1512,"Gobierno Autónomo Municipal de Ravelo",2018-12-31,24953656,42535910.99,34887472.66,34887472.66,34880812.66,0,6660
"211",1513,"Gobierno Autónomo Municipal de Pocoata",2018-12-31,27895038,59740269.91,38405119.23,38405119.23,38405119.23,0,0
"212",1514,"Gobierno Autónomo Municipal de Ocurí",2018-12-31,40454175,45426250.62,32845284,32845284,32845284,0,0
"213",1515,"Gobierno Autónomo Municipal de San Pedro de Buena Vista",2018-12-31,38198097,64300465.68,43921311.73,43752240.25,43752135.8,169071.48,104.45
"214",1516,"Gobierno Autónomo Municipal de Toro Toro",2018-12-31,11808071,30617627.55,19069312.7,19069312.7,16924755.14,0,2144557.56
"215",1517,"Gobierno Autónomo Municipal de Cotagaita",2018-12-31,62788478,107142263.24,51303255.1,51303255.1,51303255.1,0,0
"216",1518,"Gobierno Autónomo Municipal de Vitichi",2018-12-31,11359996,19043530.98,16970660.1,16970660.1,16970434.1,0,226
"217",1519,"Gobierno Autónomo Municipal de Tupiza",2018-12-31,87290712,103002280.22,75318563.62,75318563.62,73582229.61,0,1736334.01
"218",1520,"Gobierno Autónomo Municipal de Atocha",2018-12-31,17429209,38890979.86,26437432.03,26437432.03,26437047.03,0,385
"219",1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",2018-12-31,69302618,144001466.21,86470856.36,86470856.36,86285671.5,0,185184.86
"220",1522,"Gobierno Autónomo Municipal de San Pedro de Quemes",2018-12-31,1556498,8862673.65,3990300.04,3990300.04,3977644.97,0,12655.07
"221",1523,"Gobierno Autónomo Municipal de San Pablo de Lípez",2018-12-31,3632575,12942032.25,6561846.11,6561846.11,6372349.56,0,189496.55
"222",1524,"Gobierno Autónomo Municipal de Mojinete",2018-12-31,1272520,9239211.91,2106667.3,2106667.3,2106667.3,0,0
"223",1525,"Gobierno Autónomo Municipal de San Antonio de Esmoruco",2018-12-31,2453512,8254608.97,4768806.02,4768806.02,4768806.02,0,0
"224",1526,"Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca)",2018-12-31,21080046,41155095.5,28159572.92,28159572.92,28069672.92,0,89900
"225",1527,"Gobierno Autónomo Municipal de Caripuyo",2018-12-31,10315163,21842927.04,16577263.98,16577263.98,16560013.98,0,17250
"226",1528,"Gobierno Autónomo Municipal de Puna (Villa Talavera)",2018-12-31,24578225,60433128.42,45880327.25,45880327.25,45844271.25,0,36056
"227",1529,"Gobierno Autónomo Municipal de Caiza ""D""",2018-12-31,16710930,42667769.27,31457487.84,31457487.84,31457487.84,0,0
"228",1530,"Gobierno Autónomo Municipal de Uyuni",2018-12-31,47824047,93628890.81,58217499.36,58217499.36,58217499.36,0,0
"229",1531,"Gobierno Autónomo Municipal de Tomave",2018-12-31,18916318,42478622.72,22017968.32,22017318.32,22017318.32,650,0
"230",1532,"Gobierno Autónomo Municipal de Porco",2018-12-31,20141484,42057127.08,29689879.72,29689879.72,29689879.72,0,0
"231",1533,"Gobierno Autónomo Municipal de Arampampa",2018-12-31,4952938,18039000.11,9963672.5,9963672.5,9963672.5,0,0
"232",1534,"Gobierno Autónomo Municipal de Acasio",2018-12-31,6987027,12015506.39,10093485.11,10093485.11,10093485.11,0,0
"233",1535,"Gobierno Autónomo Municipal de Llica",2018-12-31,4569878,11487281.79,2422190.18,2422190.18,2122696.59,0,299493.59
"234",1536,"Gobierno Autónomo Municipal de Tahua",2018-12-31,2660071,11588958.55,5511982.91,5511982.91,5509982.91,0,2000
"235",1537,"Gobierno Autónomo Municipal de Villazón",2018-12-31,73474167,101770047.29,67504732.08,67504732.08,67494939.08,0,9793
"236",1538,"Gobierno Autónomo Municipal de San Agustín",2018-12-31,1893224,10848868.13,4610848.9,4610848.9,4496985.41,0,113863.49
"237",1539,"Gobierno Autónomo Municipal de Ckochas",2018-12-31,19101930,33986489.07,22140755.2,22140755.2,22140755.2,0,0
"238",1540,"Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani",2018-12-31,8684869,15975048.76,11589264,11589264,11589264,0,0
"239",1601,"Gobierno Autónomo Municipal de Tarija",2018-12-31,560873594,801995479.81,600229400.78,566970126.14,565832009.59,33259274.64,1138116.55
"240",1602,"Gobierno Autónomo Municipal de Padcaya",2018-12-31,43584201,86299659.97,72039753.79,72039753.79,72039753.79,0,0
"241",1603,"Gobierno Autónomo Municipal de Bermejo",2018-12-31,84424784,124032787.94,96820393.15,96820393.15,93480821.45,0,3339571.7
"242",1604,"Gobierno Autónomo Municipal de Yacuiba",2018-12-31,242488427,311071885.3,261602396.41,261602396.41,254211916.85,0,7390479.56
"243",1605,"Gobierno Autónomo Municipal de Caraparí",2018-12-31,85543131,150259638.9,108618610.24,108618610.24,108618610.24,0,0
"244",1606,"Gobierno Autónomo Municipal de Villamontes",2018-12-31,155895430,197906694.05,158164350.23,158164350.23,158164350.23,0,0
"245",1607,"Gobierno Autónomo Municipal de Uriondo (Concepción)",2018-12-31,38399705,67674174.03,52989968.12,52989968.12,52989968.12,0,0
"246",1608,"Gobierno Autónomo Municipal de Yunchara",2018-12-31,16514468,38852086.51,23982115.55,23982115.55,23982115.55,0,0
"247",1609,"Gobierno Autónomo Municipal de San Lorenzo",2018-12-31,59311827,109018839.22,86481367.19,86481367.19,86481367.19,0,0
"248",1610,"Gobierno Autónomo Municipal de El Puente",2018-12-31,32532848,43385175.34,34747915.15,34747915.15,34747915.15,0,0
"249",1611,"Gobierno Autónomo Municipal de Entre Ríos",2018-12-31,46048431,88828135.81,67826879.46,67826879.46,67826879.46,0,0
"250",1701,"Gobierno Autónomo Municipal de Santa Cruz de La Sierra",2018-12-31,3765186948,4097059878.9,3507983061.72,3458714627.35,3263205934.57,49268434.37,195508692.78
"251",1702,"Gobierno Autónomo Municipal de Cotoca",2018-12-31,96332221,111731413.83,99950278.63,99950208.73,99008921.62,69.9,941287.11
"252",1703,"Gobierno Autónomo Municipal de Porongo (Ayacucho)",2018-12-31,44270241,88043055.44,55743407.98,55743407.98,55740920.98,0,2487
"253",1704,"Gobierno Autónomo Municipal de La Guardia",2018-12-31,162771068,209272702.73,173162062.01,173162062.01,172050209.79,0,1111852.22
"254",1705,"Gobierno Autónomo Municipal de El Torno",2018-12-31,68779542,88879787.17,70541183.98,70541183.98,70541183.98,0,0
"255",1706,"Gobierno Autónomo Municipal de Warnes",2018-12-31,228829436,354288340.19,309116894.08,309116894.08,295534887.87,0,13582006.21
"256",1707,"Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco)",2018-12-31,72102775,109302120.99,85929225.98,85929225.98,85757228.73,0,171997.25
"257",1708,"Gobierno Autónomo Municipal de San Miguel (San Miguel de Velasco)",2018-12-31,14011688,26240876.07,20394325.78,20394325.78,20340771.43,0,53554.35
"258",1709,"Gobierno Autónomo Municipal de San Rafael",2018-12-31,10025088,19002682.5,15483988.64,15483988.64,15483988.64,0,0
"259",1710,"Gobierno Autónomo Municipal de Buena Vista",2018-12-31,26066079,48757305.71,27527880.19,27527880.19,26947584.97,0,580295.22
"260",1711,"Gobierno Autónomo Municipal de San Carlos",2018-12-31,25419010,42594285.43,35262639.82,35262639.82,35257387.87,0,5251.95
"261",1712,"Gobierno Autónomo Municipal de Yapacaní",2018-12-31,85559970,141566213.6,92042522.77,92042522.77,91912998.84,0,129523.93
"262",1713,"Gobierno Autónomo Municipal de San José",2018-12-31,40929568,58241107.1,45978100.23,45894555.23,45305529.58,83545,589025.65
"263",1714,"Gobierno Autónomo Municipal de Pailón",2018-12-31,56422465,89621539.02,67707918.23,67707918.23,67484666.16,0,223252.07
"264",1715,"Gobierno Autónomo Municipal de Roboré",2018-12-31,20317094,41362395.24,33398696.9,33398696.9,33079130.7,0,319566.2
"265",1716,"Gobierno Autónomo Municipal de Portachuelo",2018-12-31,34801706,53977053.27,35974842.81,35974842.81,35916956.09,0,57886.72
"266",1717,"Gobierno Autónomo Municipal de Santa Rosa del Sara",2018-12-31,21784610,34892601.32,25935721.63,25935721.63,25424320.39,0,511401.24
"267",1718,"Gobierno Autónomo Municipal de Lagunillas",2018-12-31,7801790,18403997.18,11630246.71,11630246.71,11630246.71,0,0
"268",1720,"Gobierno Autónomo Municipal de Cabezas",2018-12-31,32311394,52540424.87,47642331.43,47642331.43,46491601.02,0,1150730.41
"269",1721,"Gobierno Autónomo Municipal de Cuevo",2018-12-31,7407146,17069231.74,10519505.61,10519505.61,10519505.61,0,0
"270",1722,"Gobierno Autónomo Municipal de Gutiérrez",2018-12-31,14497398,24145065.81,18647516,18647516,18643031.94,0,4484.06
"271",1723,"Gobierno Autónomo Municipal de Camiri",2018-12-31,46231943,59497227.42,51466178.93,51466178.93,48365045.45,0,3101133.48
"272",1724,"Gobierno Autónomo Municipal de Boyuibe",2018-12-31,12491422,31419323.57,19640191.39,19640191.39,19409792.99,0,230398.4
"273",1725,"Gobierno Autónomo Municipal de Vallegrande",2018-12-31,29454924,41695066.27,32113581.05,32113581.05,32111754.74,0,1826.31
"274",1726,"Gobierno Autónomo Municipal de Trigal",2018-12-31,6414950,13309577.51,6298023.25,6298023.25,6298023.25,0,0
"275",1727,"Gobierno Autónomo Municipal de Moro Moro",2018-12-31,5209535,11358299.76,5702899.88,5702899.88,5649604.36,0,53295.52
"276",1728,"Gobierno Autónomo Municipal de Postrer Valle",2018-12-31,5574910,9302482.57,6079496.45,6079496.45,6066906.28,0,12590.17
"277",1729,"Gobierno Autónomo Municipal de Pucara",2018-12-31,4306496,12258281.24,5581597.86,5581597.86,5581597.86,0,0
"278",1730,"Gobierno Autónomo Municipal de Samaipata",2018-12-31,16762242,34229541.36,21869186.91,21869186.91,21869169.97,0,16.94
"279",1731,"Gobierno Autónomo Municipal de Pampa Grande",2018-12-31,15173999,20156914.82,14189646.71,14189646.71,14189646.71,0,0
"280",1732,"Gobierno Autónomo Municipal de Mairana",2018-12-31,13326499,22059641.53,16468585.26,16468585.26,16459785.26,0,8800
"281",1733,"Gobierno Autónomo Municipal de Quirusillas",2018-12-31,5279866,16076820.62,7579629.15,7579629.15,7469054.73,0,110574.42
"282",1734,"Gobierno Autónomo Municipal de Montero",2018-12-31,202888517,308992506.53,240238897.39,240238897.39,240236571.26,0,2326.13
"283",1735,"Gobierno Autónomo Municipal de General Agustín Saavedra",2018-12-31,19452996,31500776.99,23235835.08,23235835.08,22595869.63,0,639965.45
"284",1736,"Gobierno Autónomo Municipal de Mineros",2018-12-31,27146726,37582643.77,30344486.33,30344486.33,30344486.33,0,0
"285",1737,"Gobierno Autónomo Municipal de Concepción",2018-12-31,23991371,46501563.78,31267300.01,31267300.01,31217800.01,0,49500
"286",1738,"Gobierno Autónomo Municipal de San Javier",2018-12-31,17137173,25815135.9,21088979.77,21088979.77,21088979.77,0,0
"287",1739,"Gobierno Autónomo Municipal de San Julián",2018-12-31,55651627,110506761.92,79633075.65,79633075.65,79633075.65,0,0
"288",1740,"Gobierno Autónomo Municipal de San Matías",2018-12-31,18274714,33515323.51,25012673.55,25012673.55,25012673.55,0,0
"289",1741,"Gobierno Autónomo Municipal de Comarapa",2018-12-31,24086816,46532159.78,29767963.39,29767963.39,29236505.52,0,531457.87
"290",1742,"Gobierno Autónomo Municipal de Saipina",2018-12-31,11622700,24407857.9,16582338.5,16582338.5,16582338.5,0,0
"291",1743,"Gobierno Autónomo Municipal de Puerto Suárez",2018-12-31,30799604,40517870.31,33845507.16,33845507.16,33845507.16,0,0
"292",1744,"Gobierno Autónomo Municipal de Puerto Quijarro",2018-12-31,23312818,32473544.04,24476668.65,24476668.65,24476668.65,0,0
"293",1745,"Gobierno Autónomo Municipal de Ascención de Guarayos",2018-12-31,32202815,42966401.03,37623058.67,37623058.67,37595308.67,0,27750
"294",1746,"Gobierno Autónomo Municipal de Urubicha",2018-12-31,9137765,16440480.52,12622353.36,12622353.36,12622353.36,0,0
"295",1747,"Gobierno Autónomo Municipal de El Puente",2018-12-31,18482594,30758713.33,17143332.99,17143332.99,17100432.99,0,42900
"296",1748,"Gobierno Autónomo Municipal de Okinawa Uno",2018-12-31,17085047,32882354.01,19091012.96,19091012.96,19091012.96,0,0
"297",1749,"Gobierno Autónomo Municipal de San Antonio de Lomerio",2018-12-31,8770946,15167998.82,11034933.18,11034933.18,11034933.18,0,0
"298",1750,"Gobierno Autónomo Municipal de San Ramón",2018-12-31,11011997,18953226.45,11310188.56,11310188.56,11310188.56,0,0
"299",1751,"Gobierno Autónomo Municipal de El Carmen Rivero Tórrez",2018-12-31,11763957,23142808.98,15063083.64,15063083.64,15063083.64,0,0
"300",1752,"Gobierno Autónomo Municipal de San Juan",2018-12-31,13287317,24399895.77,15823361.8,15823361.8,15823361.8,0,0
"301",1753,"Gobierno Autónomo Municipal de Fernández Alonso",2018-12-31,18967990,46934281.76,30113533.52,30113533.52,30112256.29,0,1277.23
"302",1754,"Gobierno Autónomo Municipal de San Pedro",2018-12-31,23908771,44247752.1,36572244.61,36572244.61,36570012.61,0,2232
"303",1755,"Gobierno Autónomo Municipal de Cuatro Cañadas",2018-12-31,40725830,60170328.53,45868849.57,45868849.57,45868849.57,0,0
"304",1756,"Gobierno Autónomo Municipal de Colpa Bélgica",2018-12-31,15856916,27023533.04,20606736.31,20606736.31,20606736.31,0,0
"305",1801,"Gobierno Autónomo Municipal de Trinidad",2018-12-31,216280491,265401886.57,242824946.14,242824946.14,233393299.96,0,9431646.18
"306",1802,"Gobierno Autónomo Municipal de San Javier",2018-12-31,7206213,14109399.94,8972588.38,8972588.38,8642965.86,0,329622.52
"307",1803,"Gobierno Autónomo Municipal de Riberalta",2018-12-31,190028589,267070708.19,236041505.29,236041505.29,236015838.09,0,25667.2
"308",1805,"Gobierno Autónomo Municipal de Puerto Guayaramerín",2018-12-31,65014399,79568805.63,68720305.38,68720305.38,68720305.38,0,0
"309",1806,"Gobierno Autónomo Municipal de Reyes",2018-12-31,19410449,35569998.96,26980784.06,26980784.06,26941206.72,0,39577.34
"310",1807,"Gobierno Autónomo Municipal de Puerto Rurrenabaque",2018-12-31,29679135,50472598.65,37306960.67,37306960.67,37299821.34,0,7139.33
"311",1808,"Gobierno Autónomo Municipal de San Borja",2018-12-31,58282723,74071892.63,60830726.12,60830726.12,55979503.42,0,4851222.7
"312",1809,"Gobierno Autónomo Municipal de Santa Rosa",2018-12-31,15813767,27370476.97,18160522.64,18160522.64,18155232.64,0,5290
"313",1810,"Gobierno Autónomo Municipal de Santa Ana",2018-12-31,42239291,49110952.55,44796540.15,44796540.15,44776172.15,0,20368
"314",1811,"Gobierno Autónomo Municipal de San Ignacio",2018-12-31,29933623,45922337.51,36031514.88,36031514.88,35661137.72,0,370377.16
"315",1812,"Gobierno Autónomo Municipal de Loreto",2018-12-31,6130769,15092612.16,9421616.46,9421616.46,9421616.46,0,0
"316",1813,"Gobierno Autónomo Municipal de San Andrés",2018-12-31,17549832,29381180.97,22819750.05,22819750.05,22783383.4,0,36366.65
"317",1814,"Gobierno Autónomo Municipal de San Joaquín",2018-12-31,19161867,28194538.76,24419033.78,24419033.78,24354287.76,0,64746.02
"318",1815,"Gobierno Autónomo Municipal de San Ramón",2018-12-31,7917427,17511336.78,11450452.58,11450452.58,11345655.11,0,104797.47
"319",1816,"Gobierno Autónomo Municipal de Puerto Síles",2018-12-31,1900924,9011113.89,3447445.05,3447445.05,3394976.31,0,52468.74
"320",1817,"Gobierno Autónomo Municipal de Magdalena",2018-12-31,17397524,26144117.17,23418239.14,23418239.14,22175390.7,0,1242848.44
"321",1818,"Gobierno Autónomo Municipal de Baures",2018-12-31,10520565,19125213.58,14729388.34,14729388.34,14114270.07,0,615118.27
"322",1819,"Gobierno Autónomo Municipal de Huacaraje",2018-12-31,5862083,16012583.02,13276872,13276872,13276872,0,0
"323",1820,"Gobierno Autónomo Municipal de Exaltación",2018-12-31,8908641,17839872.9,9593958.85,9593958.85,9361895.06,0,232063.79
"324",1901,"Gobierno Autónomo Municipal de Cobija",2018-12-31,209836136,345846295.77,293363660.72,293363660.72,293238257.49,0,125403.23
"325",1902,"Gobierno Autónomo Municipal de Porvenir",2018-12-31,24990512,37878516.3,32313867.8,32313867.8,32312811.68,0,1056.12
"326",1903,"Gobierno Autónomo Municipal de Bolpebra",2018-12-31,7262855,11500409.35,9271131.43,9271131.43,9164787.98,0,106343.45
"327",1904,"Gobierno Autónomo Municipal de Bella Flor",2018-12-31,12483814,17700525.93,16753399.57,16753399.57,16437390.74,0,316008.83
"328",1905,"Gobierno Autónomo Municipal de Puerto Rico",2018-12-31,18495551,29931478.77,27445883.62,27445883.62,27437675.62,0,8208
"329",1906,"Gobierno Autónomo Municipal de San Pedro",2018-12-31,9867229,16582322.71,14666151.06,14666151.06,13061436.42,0,1604714.64
"330",1907,"Gobierno Autónomo Municipal de Filadelfia",2018-12-31,17144588,22968845,22119330.73,22119330.73,22113850.73,0,5480
"331",1908,"Gobierno Autónomo Municipal de Puerto Gonzalo Moreno",2018-12-31,27957953,41791287.48,37095112.1,37095112.1,37095112.1,0,0
"332",1909,"Gobierno Autónomo Municipal de San Lorenzo",2018-12-31,23685131,34004324.71,30762314.28,30762314.28,30670316.28,0,91998
"333",1910,"Gobierno Autónomo Municipal de Sena",2018-12-31,29458120,48084932.74,43163449.32,43163449.32,43067835.87,0,95613.45
"334",1911,"Gobierno Autónomo Municipal de Santa Rosa del Abuná",2018-12-31,8334203,12681716.73,10523516.51,10523516.51,10050974.18,0,472542.33
"335",1912,"Gobierno Autónomo Municipal de Ingavi (Humaita)",2018-12-31,5317459,9152191.32,8122810.9,8122810.9,8117810.9,0,5000
"336",1913,"Gobierno Autónomo Municipal de Nueva Esperanza",2018-12-31,6761670,13398288.15,11003534.91,11003534.91,10915218.27,0,88316.64
"337",1914,"Gobierno Autónomo Municipal de Villa Nueva (Loma Alta)",2018-12-31,9126075,14281279.73,11383199.53,11383199.53,11340346.7,0,42852.83
"338",1915,"Gobierno Autónomo Municipal de Santos Mercado",2018-12-31,6703472,11310110.32,9153547.58,9153547.58,9112673.36,0,40874.22
